iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_KOS,Europe,Kosovo,2022-11-03,272117,0,3.143,3192,0,0.143,152693.289,0,1.764,1791.13,0,0.08,0.9,,,,,,,,,,,,,,,,,,1836637,906465,824854,105318,24,15,103.06,50.86,46.29,5.91,8,7,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-04,272117,0,3.143,3192,0,0.143,152693.289,0,1.764,1791.13,0,0.08,0.88,,,,,,,,,,,,,,,,,,1836647,906469,824859,105319,10,15,103.06,50.86,46.29,5.91,8,7,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-05,272117,0,3.143,3192,0,0.143,152693.289,0,1.764,1791.13,0,0.08,0.87,,,,,,,,,,,,,,,,,,1836651,906472,824860,105319,4,14,103.06,50.86,46.29,5.91,8,7,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-06,272136,19,2.714,3192,0,0,152703.95,10.661,1.523,1791.13,0,0,0.85,,,,,,,,,,,,,,,,,,,,,,,15,,,,,8,7,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-07,272136,0,2.714,3192,0,0,152703.95,0,1.523,1791.13,0,0,0.82,,,,,,,,,,,,,,,,,,1836678,906483,824868,105327,,15,103.06,50.87,46.29,5.91,8,7,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-08,272136,0,2.714,3192,0,0,152703.95,0,1.523,1791.13,0,0,0.79,,,,,,,,,,,,,,,,,,1836689,906487,824872,105330,11,14,103.06,50.87,46.29,5.91,8,6,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-09,272136,0,2.714,3192,0,0,152703.95,0,1.523,1791.13,0,0,0.77,,,,,,,,,,,,,,,,,,1836694,906487,824875,105332,5,12,103.06,50.87,46.29,5.91,7,5,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-10,272136,0,2.714,3192,0,0,152703.95,0,1.523,1791.13,0,0,0.75,,,,,,,,,,,,,,,,,,1836703,906489,824877,105337,9,9,103.06,50.87,46.29,5.91,5,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-11,272136,0,2.714,3192,0,0,152703.95,0,1.523,1791.13,0,0,0.73,,,,,,,,,,,,,,,,,,1836717,906495,824883,105339,14,10,103.06,50.87,46.29,5.91,6,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-12,272136,0,2.714,3192,0,0,152703.95,0,1.523,1791.13,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,10,,,,,6,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-13,272153,17,2.429,3192,0,0,152713.489,9.539,1.363,1791.13,0,0,0.67,,,,,,,,,,,,,,,,,,,,,,,8,,,,,4,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-14,272153,0,2.429,3192,0,0,152713.489,0,1.363,1791.13,0,0,0.64,,,,,,,,,,,,,,,,,,1836726,906498,824886,105342,,7,103.06,50.87,46.29,5.91,4,2,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-15,272153,0,2.429,3192,0,0,152713.489,0,1.363,1791.13,0,0,0.62,,,,,,,,,,,,,,,,,,,,,,,7,,,,,4,2,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-16,272153,0,2.429,3192,0,0,152713.489,0,1.363,1791.13,0,0,0.6,,,,,,,,,,,,,,,,,,1836752,906507,824893,105352,,8,103.07,50.87,46.29,5.91,4,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-17,272153,0,2.429,3192,0,0,152713.489,0,1.363,1791.13,0,0,0.6,,,,,,,,,,,,,,,,,,1836767,906514,824896,105357,15,9,103.07,50.87,46.29,5.91,5,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-18,272153,0,2.429,3192,0,0,152713.489,0,1.363,1791.13,0,0,0.62,,,,,,,,,,,,,,,,,,1836782,906519,824901,105362,15,9,103.07,50.87,46.29,5.91,5,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-19,272153,0,2.429,3192,0,0,152713.489,0,1.363,1791.13,0,0,0.64,,,,,,,,,,,,,,,,,,,,,,,10,,,,,6,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-20,272154,1,0.143,3192,0,0,152714.05,0.561,0.08,1791.13,0,0,0.66,,,,,,,,,,,,,,,,,,,,,,,11,,,,,6,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-21,272154,0,0.143,3192,0,0,152714.05,0,0.08,1791.13,0,0,0.68,,,,,,,,,,,,,,,,,,1836805,906528,824913,105364,,11,103.07,50.87,46.29,5.91,6,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-22,272154,0,0.143,3192,0,0,152714.05,0,0.08,1791.13,0,0,0.71,,,,,,,,,,,,,,,,,,1836819,906533,824920,105366,14,11,103.07,50.87,46.29,5.91,6,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-23,272154,0,0.143,3192,0,0,152714.05,0,0.08,1791.13,0,0,0.73,,,,,,,,,,,,,,,,,,1836828,906539,824921,105368,9,11,103.07,50.87,46.29,5.91,6,5,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-24,272154,0,0.143,3192,0,0,152714.05,0,0.08,1791.13,0,0,0.74,,,,,,,,,,,,,,,,,,1836838,906542,824924,105372,10,10,103.07,50.87,46.29,5.91,6,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-25,272154,0,0.143,3192,0,0,152714.05,0,0.08,1791.13,0,0,0.77,,,,,,,,,,,,,,,,,,1836845,906545,824927,105373,7,9,103.07,50.87,46.29,5.91,5,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-26,272154,0,0.143,3192,0,0,152714.05,0,0.08,1791.13,0,0,0.78,,,,,,,,,,,,,,,,,,1836846,906546,824927,105373,1,8,103.07,50.87,46.29,5.91,4,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-27,272165,11,1.571,3192,0,0,152720.223,6.172,0.882,1791.13,0,0,0.81,,,,,,,,,,,,,,,,,,,,,,,7,,,,,4,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-28,272165,0,1.571,3192,0,0,152720.223,0,0.882,1791.13,0,0,0.81,,,,,,,,,,,,,,,,,,1836852,906548,824928,105376,,7,103.07,50.87,46.29,5.91,4,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-29,272165,0,1.571,3192,0,0,152720.223,0,0.882,1791.13,0,0,0.83,,,,,,,,,,,,,,,,,,1836858,906550,824929,105379,6,6,103.07,50.87,46.29,5.91,3,2,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-11-30,272165,0,1.571,3192,0,0,152720.223,0,0.882,1791.13,0,0,0.83,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,2,0,1782115,5453.9,18.85,-11.2,3286.0342
OWID_KOS,Europe,Kosovo,2022-12-01,272165,0,1.571,3192,0,0,152720.223,0,0.882,1791.13,0,0,0.87,,,,,,,,,,,,,,,,,,1836861,906550,824931,105380,,3,103.07,50.87,46.29,5.91,2,1,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-02,272165,0,1.571,3192,0,0,152720.223,0,0.882,1791.13,0,0,0.93,,,,,,,,,,,,,,,,,,1836875,906559,824933,105383,14,4,103.07,50.87,46.29,5.91,2,2,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-03,272165,0,1.571,3192,0,0,152720.223,0,0.882,1791.13,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,2,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-04,272170,5,0.714,3192,0,0,152723.029,2.806,0.401,1791.13,0,0,0.98,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-05,272170,0,0.714,3192,0,0,152723.029,0,0.401,1791.13,0,0,1,,,,,,,,,,,,,,,,,,1836893,906569,824937,105387,,6,103.07,50.87,46.29,5.91,3,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-06,272170,0,0.714,3192,0,0,152723.029,0,0.401,1791.13,0,0,1.02,,,,,,,,,,,,,,,,,,1836900,906573,824939,105388,7,6,103.07,50.87,46.29,5.91,3,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-07,272170,0,0.714,3192,0,0,152723.029,0,0.401,1791.13,0,0,1.05,,,,,,,,,,,,,,,,,,1836911,906578,824939,105394,11,7,103.07,50.87,46.29,5.91,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-08,272170,0,0.714,3192,0,0,152723.029,0,0.401,1791.13,0,0,1.07,,,,,,,,,,,,,,,,,,1836923,906584,824942,105397,12,9,103.08,50.87,46.29,5.91,5,5,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-09,272170,0,0.714,3192,0,0,152723.029,0,0.401,1791.13,0,0,1.11,,,,,,,,,,,,,,,,,,1836937,906592,824943,105402,14,9,103.08,50.87,46.29,5.91,5,5,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-10,272170,0,0.714,3192,0,0,152723.029,0,0.401,1791.13,0,0,1.19,,,,,,,,,,,,,,,,,,1836938,906592,824943,105403,1,8,103.08,50.87,46.29,5.91,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-11,272174,4,0.571,3192,0,0,152725.273,2.245,0.321,1791.13,0,0,1.26,,,,,,,,,,,,,,,,,,,,,,,8,,,,,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-12,272174,0,0.571,3192,0,0,152725.273,0,0.321,1791.13,0,0,1.32,,,,,,,,,,,,,,,,,,1836947,906598,824944,105405,,8,103.08,50.87,46.29,5.91,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-13,272174,0,0.571,3192,0,0,152725.273,0,0.321,1791.13,0,0,1.38,,,,,,,,,,,,,,,,,,1836956,906602,824946,105408,9,8,103.08,50.87,46.29,5.91,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-14,272174,0,0.571,3192,0,0,152725.273,0,0.321,1791.13,0,0,1.45,,,,,,,,,,,,,,,,,,1836959,906602,824946,105411,3,7,103.08,50.87,46.29,5.91,4,3,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-15,272174,0,0.571,3192,0,0,152725.273,0,0.321,1791.13,0,0,1.48,,,,,,,,,,,,,,,,,,1836978,906617,824947,105414,19,8,103.08,50.87,46.29,5.92,4,5,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-16,272174,0,0.571,3192,0,0,152725.273,0,0.321,1791.13,0,0,1.47,,,,,,,,,,,,,,,,,,1836989,906621,824953,105415,11,7,103.08,50.87,46.29,5.92,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-17,272174,0,0.571,3192,0,0,152725.273,0,0.321,1791.13,0,0,1.47,,,,,,,,,,,,,,,,,,,,,,,8,,,,,4,5,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-18,272187,13,1.857,3192,0,0,152732.568,7.295,1.042,1791.13,0,0,1.47,,,,,,,,,,,,,,,,,,,,,,,8,,,,,4,5,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-19,272187,0,1.857,3192,0,0,152732.568,0,1.042,1791.13,0,0,1.47,,,,,,,,,,,,,,,,,,1837007,906634,824957,105416,,9,103.08,50.87,46.29,5.92,5,5,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-20,272187,0,1.857,3192,0,0,152732.568,0,1.042,1791.13,0,0,1.48,,,,,,,,,,,,,,,,,,,,,,,8,,,,,4,5,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-21,272187,0,1.857,3192,0,0,152732.568,0,1.042,1791.13,0,0,1.48,,,,,,,,,,,,,,,,,,1837022,906639,824962,105421,,9,103.08,50.87,46.29,5.92,5,5,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-22,272187,0,1.857,3192,0,0,152732.568,0,1.042,1791.13,0,0,1.49,,,,,,,,,,,,,,,,,,1837034,906645,824965,105424,12,8,103.08,50.87,46.29,5.92,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-23,272187,0,1.857,3192,0,0,152732.568,0,1.042,1791.13,0,0,1.49,,,,,,,,,,,,,,,,,,,,,,,7,,,,,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-24,272187,0,1.857,3192,0,0,152732.568,0,1.042,1791.13,0,0,1.51,,,,,,,,,,,,,,,,,,,,,,,8,,,,,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-25,272205,18,2.571,3192,0,0,152742.668,10.1,1.443,1791.13,0,0,1.53,,,,,,,,,,,,,,,,,,,,,,,8,,,,,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-26,272205,0,2.571,3192,0,0,152742.668,0,1.443,1791.13,0,0,1.54,,,,,,,,,,,,,,,,,,,,,,,8,,,,,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-27,272205,0,2.571,3192,0,0,152742.668,0,1.443,1791.13,0,0,1.55,,,,,,,,,,,,,,,,,,,,,,,8,,,,,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-28,272205,0,2.571,3192,0,0,152742.668,0,1.443,1791.13,0,0,1.59,,,,,,,,,,,,,,,,,,1837075,906668,824972,105435,,8,103.08,50.88,46.29,5.92,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-29,272205,0,2.571,3192,0,0,152742.668,0,1.443,1791.13,0,0,1.61,,,,,,,,,,,,,,,,,,,,,,,7,,,,,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-30,272205,0,2.571,3192,0,0,152742.668,0,1.443,1791.13,0,0,1.6,,,,,,,,,,,,,,,,,,1837093,906680,824977,105436,,7,103.08,50.88,46.29,5.92,4,4,0,1782115,,,,
OWID_KOS,Europe,Kosovo,2022-12-31,272205,0,2.571,3192,0,0,152742.668,0,1.443,1791.13,0,0,1.56,,,,,,,,,,,,,,,,,,,,,,,7,,,,,4,4,0,1782115,5284.6,17.7,-18.26,3184.0293
LUX,Europe,Luxembourg,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,-30.6,-33.05,-33.05,-48.54053
LUX,Europe,Luxembourg,2020-01-06,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-07,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-08,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-09,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,-46,-23.83,-15.34,-72.96943
LUX,Europe,Luxembourg,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,-47.2,-16.49,-1.29,-74.87298
LUX,Europe,Luxembourg,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,-56.2,-14.74,-9.47,-89.149605
LUX,Europe,Luxembourg,2020-01-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-30,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-01-31,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,-70.2,-14.5,-13.59,-111.35769
LUX,Europe,Luxembourg,2020-02-03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-04,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-05,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,-83,-14.14,-12.45,-131.66223
LUX,Europe,Luxembourg,2020-02-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,1,1.549,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,-116,-16.81,-32.04,-184.00986
LUX,Europe,Luxembourg,2020-02-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647601,-127.2,-16.18,-11.64,-201.77632
LUX,Europe,Luxembourg,2020-02-24,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,2,,0.003,,,,0,,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-25,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,9,7,0.014,0.011,,,0,,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-26,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,11,2,0.017,0.003,,,0,,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-27,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,12,1,0.019,0.002,,,0,,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-28,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,16,4,0.025,0.006,,,0,,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-02-29,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,17,1,0.027,0.002,,,0,,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-01,1,1,0.143,,0,0,1.544,1.544,0.221,,0,0,,0,0,,,1,1.549,2,3.099,,,,,,,,,tests performed,,,,,,,,,,,,,,647601,-146.59999,-16.67,-20.77,-232.55038
LUX,Europe,Luxembourg,2020-03-02,1,0,0.143,,0,0,1.544,0,0.221,,0,0,,0,0,,,,,,,21,,0.033,,3,0.005,0,,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-03,1,0,0.143,,0,0,1.544,0,0.221,,0,0,,0,0,,,,,,,23,2,0.036,0.003,2,0.003,0.048,20.8,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-04,1,0,0.143,,0,0,1.544,0,0.221,,0,0,,0,0,,,,,,,24,1,0.038,0.002,2,0.003,0.067,14.9,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-05,1,0,0.143,,0,0,1.544,0,0.221,,0,0,,0,0,,,,,,,29,5,0.045,0.008,2,0.003,0.111,9,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-06,1,0,0.143,,0,0,1.544,0,0.221,,0,0,,0,0,,,,,,,35,6,0.055,0.009,3,0.005,0.087,11.5,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-07,1,0,0.143,,0,0,1.544,0,0.221,,0,0,,0,0,,,,,,,41,6,0.064,0.009,3,0.005,0.12,8.3,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-08,4,3,0.429,,0,0,6.177,4.632,0.662,,0,0,,0,0,,,,,7,10.846,,,,,4,0.006,,,tests performed,,,,,,,,,,,,,,647601,-162.4,-16.45,-14.66,-257.6138
LUX,Europe,Luxembourg,2020-03-09,4,0,0.429,,0,0,6.177,0,0.662,,0,0,,0,0,,,,,,,56,,0.088,,5,0.008,0.051,19.6,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-10,4,0,0.429,,0,0,6.177,0,0.662,,0,0,,0,0,,,,,,,77,21,0.12,0.033,8,0.013,0.036,27.8,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-11,4,0,0.429,,0,0,6.177,0,0.662,,0,0,,0,0,,,,,,,111,34,0.174,0.053,12,0.019,0.034,29.4,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-12,4,0,0.429,,0,0,6.177,0,0.662,,0,0,,0,0,,,,,,,282,171,0.441,0.267,36,0.056,0.062,16.1,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-13,4,0,0.429,,0,0,6.177,0,0.662,,0,0,,0,0,,,,,,,465,183,0.727,0.286,61,0.095,0.085,11.8,tests performed,,,,,,,,,,,,,,647601,,,,
LUX,Europe,Luxembourg,2020-03-14,4,0,0.429,,0,0,6.177,0,0.662,,0,0,,0,0,,,,,,,557,92,0.871,0.144,74,0.116,0.105,9.5,tests performed,,,,,,,,,,,,,,647601,,,,
